candidate_id,score
CAND_0012261,51.7
CAND_0039106,51.7
CAND_0096881,51.7
CAND_0000060,51.7
CAND_0046765,51.7
CAND_0071815,51.7
CAND_0073807,51.7
CAND_0010078,51.7
CAND_0054089,51.7
CAND_0039965,51.7
CAND_0022048,51.7
CAND_0008496,51.7
CAND_0098981,51.7
CAND_0085786,51.7
CAND_0041979,51.7
CAND_0046767,51.7
CAND_0026659,51.7
CAND_0043716,51.7
CAND_0022132,51.7
CAND_0050354,51.7
CAND_0044885,51.7
CAND_0049920,51.7
CAND_0054597,51.7
CAND_0085014,51.7
CAND_0095194,51.7
CAND_0060721,51.7
CAND_0004831,51.7
CAND_0095349,51.7
CAND_0012405,51.7
CAND_0001164,51.7
CAND_0047318,51.7
CAND_0039197,51.7
CAND_0028251,51.7
CAND_0034996,51.7
CAND_0098836,51.7
CAND_0099500,51.69
CAND_0093837,51.69
CAND_0063166,51.69
CAND_0069823,51.69
CAND_0083460,51.69
CAND_0006183,51.69
CAND_0062695,51.69
CAND_0075578,51.69
CAND_0064741,51.69
CAND_0053451,51.69
CAND_0052042,51.69
CAND_0056836,51.69
CAND_0022791,51.69
CAND_0039421,51.69
CAND_0019354,51.69
CAND_0075238,51.69
CAND_0021353,51.69
CAND_0011017,51.69
CAND_0016030,51.69
CAND_0061089,51.69
CAND_0042210,51.69
CAND_0089648,51.69
CAND_0094965,51.69
CAND_0017493,51.69
CAND_0034687,51.69
CAND_0062093,51.69
CAND_0057745,51.69
CAND_0039075,51.68
CAND_0093219,51.68
CAND_0097590,51.68
CAND_0089980,51.68
CAND_0010975,51.68
CAND_0056122,51.68
CAND_0078877,51.68
CAND_0062258,51.68
CAND_0091891,51.68
CAND_0005127,51.68
CAND_0034619,51.68
CAND_0078636,51.68
CAND_0002761,51.68
CAND_0065606,51.68
CAND_0078412,51.68
CAND_0061669,51.68
CAND_0026107,51.68
CAND_0096351,51.68
CAND_0067729,51.68
CAND_0033026,51.68
CAND_0037692,51.68
CAND_0093836,51.68
CAND_0069894,51.68
CAND_0044613,51.68
CAND_0074232,51.68
CAND_0022680,51.68
CAND_0083507,51.68
CAND_0038482,51.68
CAND_0088162,51.68
CAND_0043633,51.68
CAND_0093577,51.68
CAND_0000002,51.68
CAND_0008878,51.68
CAND_0067928,51.68
CAND_0047082,51.67
CAND_0099439,51.67
CAND_0050513,51.67
CAND_0072092,51.67
CAND_0053418,51.67
CAND_0067172,51.67
CAND_0015544,51.67
CAND_0042964,51.67
CAND_0048157,51.67
CAND_0076561,51.67
CAND_0080406,51.67
CAND_0015866,51.67
CAND_0031431,51.67
CAND_0016570,51.67
CAND_0087527,51.67
CAND_0090057,51.67
CAND_0080629,51.67
CAND_0007901,51.67
CAND_0021206,51.67
CAND_0011401,51.67
CAND_0048268,51.67
CAND_0043756,51.67
CAND_0080651,51.67
CAND_0000931,51.67
CAND_0053845,51.67
CAND_0095421,51.67
CAND_0012159,51.67
CAND_0038801,51.67
CAND_0011313,51.67
CAND_0057096,51.66
CAND_0079379,51.66
CAND_0096183,51.66
CAND_0086587,51.66
CAND_0040445,51.66
CAND_0054725,51.66
CAND_0054391,51.66
CAND_0075123,51.66
CAND_0015577,51.66
CAND_0012906,51.66
CAND_0092604,51.66
CAND_0005676,51.66
CAND_0013068,51.66
CAND_0079769,51.66
CAND_0078699,51.66
CAND_0094981,51.66
CAND_0016295,51.66
CAND_0069238,51.66
CAND_0057476,51.66
CAND_0076084,51.66
CAND_0015275,51.66
CAND_0024704,51.66
CAND_0099099,51.66
CAND_0063587,51.66
CAND_0017397,51.66
CAND_0000568,51.66
CAND_0038279,51.66
CAND_0005336,51.66
CAND_0061659,51.66
CAND_0066094,51.66
CAND_0004066,51.66
CAND_0031002,51.66
CAND_0048093,51.66
CAND_0060164,51.66
CAND_0061747,51.66
CAND_0025488,51.66
CAND_0042591,51.66
CAND_0024226,51.66
CAND_0002573,51.66
CAND_0081918,51.66
CAND_0038346,51.65
CAND_0063440,51.65
CAND_0031955,51.65
CAND_0035039,51.65
CAND_0031665,51.65
CAND_0073544,51.65
CAND_0083467,51.65
CAND_0072962,51.65
CAND_0098906,51.65
CAND_0057102,51.65
CAND_0030917,51.65
CAND_0042127,51.65
CAND_0065663,51.65
CAND_0093484,51.65
CAND_0025951,51.65
CAND_0070927,51.65
CAND_0001687,51.65
CAND_0021659,51.65
CAND_0056206,51.65
CAND_0005749,51.65
CAND_0028620,51.65
CAND_0097420,51.65
CAND_0052711,51.65
CAND_0089992,51.65
CAND_0096929,51.65
CAND_0098374,51.65
CAND_0072090,51.65
CAND_0072351,51.65
CAND_0071411,51.65
CAND_0066751,51.65
CAND_0097405,51.65
CAND_0079430,51.65
CAND_0020648,51.64
CAND_0004815,51.64
CAND_0090698,51.64
CAND_0098150,51.64
CAND_0079878,51.64
CAND_0076756,51.64
CAND_0029763,51.64
CAND_0083448,51.64
CAND_0089433,51.64
CAND_0006882,51.64
CAND_0012234,51.64
CAND_0034947,51.64
CAND_0090561,51.64
CAND_0085662,51.64
CAND_0072388,51.64
CAND_0091210,51.64
CAND_0020774,51.64
CAND_0009922,51.64
CAND_0077634,51.64
CAND_0023517,51.64
CAND_0054054,51.64
CAND_0000269,51.64
CAND_0035249,51.64
CAND_0058237,51.64
CAND_0087286,51.64
CAND_0069994,51.64
CAND_0090199,51.64
CAND_0021577,51.64
CAND_0024600,51.64
CAND_0042592,51.64
CAND_0060100,51.64
CAND_0006211,51.64
CAND_0069661,51.64
CAND_0049201,51.64
CAND_0088127,51.64
CAND_0007094,51.64
CAND_0035643,51.63
CAND_0098783,51.63
CAND_0092842,51.63
CAND_0032008,51.63
CAND_0076686,51.63
CAND_0037711,51.63
CAND_0077895,51.63
CAND_0029359,51.63
CAND_0086737,51.63
CAND_0041686,51.63
CAND_0096599,51.63
CAND_0028361,51.63
CAND_0038833,51.63
CAND_0064779,51.63
CAND_0085551,51.63
CAND_0090642,51.63
CAND_0005845,51.63
CAND_0002406,51.63
CAND_0061439,51.63
CAND_0059779,51.63
CAND_0095715,51.63
CAND_0040845,51.63
CAND_0022433,51.63
CAND_0020336,51.63
CAND_0045002,51.63
CAND_0078729,51.63
CAND_0055484,51.63
CAND_0089759,51.63
CAND_0073239,51.63
CAND_0044103,51.63
CAND_0076129,51.63
CAND_0098865,51.63
CAND_0075880,51.63
CAND_0017051,51.63
CAND_0010905,51.62
CAND_0072887,51.62
CAND_0098539,51.62
CAND_0062899,51.62
CAND_0091856,51.62
CAND_0020928,51.62
CAND_0076078,51.62
CAND_0028240,51.62
CAND_0089938,51.62
CAND_0024398,51.62
CAND_0020139,51.62
CAND_0058678,51.62
CAND_0073608,51.62
CAND_0000755,51.62
CAND_0010232,51.62
CAND_0031838,51.62
CAND_0082376,51.62
CAND_0057855,51.62
CAND_0058940,51.62
CAND_0091000,51.62
CAND_0098787,51.62
CAND_0018305,51.62
CAND_0023205,51.62
CAND_0048043,51.62
CAND_0053220,51.62
CAND_0024849,51.62
CAND_0078116,51.62
CAND_0005873,51.62
CAND_0006187,51.62
CAND_0065072,51.62
CAND_0016275,51.62
CAND_0074463,51.62
CAND_0033930,51.61
CAND_0035656,51.61
CAND_0067695,51.61
CAND_0014732,51.61
CAND_0014413,51.61
CAND_0009142,51.61
CAND_0029189,51.61
CAND_0085484,51.61
CAND_0078459,51.61
CAND_0032441,51.61
CAND_0094479,51.61
CAND_0002989,51.61
CAND_0042827,51.61
CAND_0089161,51.61
CAND_0065441,51.61
CAND_0039759,51.61
CAND_0073321,51.61
CAND_0082921,51.61
CAND_0077181,51.61
CAND_0077481,51.61
CAND_0026744,51.61
CAND_0034934,51.61
CAND_0029221,51.61
CAND_0093346,51.61
CAND_0002232,51.61
CAND_0052353,51.61
CAND_0064324,51.61
CAND_0002003,51.61
CAND_0058014,51.61
CAND_0013362,51.61
CAND_0007160,51.61
CAND_0029664,51.6
CAND_0044240,51.6
CAND_0068641,51.6
CAND_0089803,51.6
CAND_0035959,51.6
CAND_0069035,51.6
CAND_0069030,51.6
CAND_0089875,51.6
CAND_0089127,51.6
CAND_0007971,51.6
CAND_0040024,51.6
CAND_0019564,51.6
CAND_0088481,51.6
CAND_0087934,51.6
CAND_0014931,51.6
CAND_0024332,51.6
CAND_0088008,51.6
CAND_0096951,51.6
CAND_0008990,51.6
CAND_0036974,51.6
CAND_0060750,51.6
CAND_0090405,51.6
CAND_0024032,51.6
CAND_0092676,51.6
CAND_0075840,51.6
CAND_0053236,51.6
CAND_0085067,51.6
CAND_0028598,51.6
CAND_0027584,51.6
CAND_0077310,51.6
CAND_0075281,51.6
CAND_0047211,51.6
CAND_0077365,51.6
CAND_0033669,51.59
CAND_0005170,51.59
CAND_0091779,51.59
CAND_0036451,51.59
CAND_0009371,51.59
CAND_0001351,51.59
CAND_0097511,51.59
CAND_0021670,51.59
CAND_0066551,51.59
CAND_0000956,51.59
CAND_0017157,51.59
CAND_0086871,51.59
CAND_0037802,51.59
CAND_0097407,51.59
CAND_0076550,51.59
CAND_0002129,51.59
CAND_0066703,51.59
CAND_0011770,51.59
CAND_0090858,51.59
CAND_0070181,51.59
CAND_0016497,51.59
CAND_0030825,51.59
CAND_0012830,51.59
CAND_0051765,51.59
CAND_0019642,51.59
CAND_0094702,51.59
CAND_0065922,51.59
CAND_0060738,51.59
CAND_0036252,51.59
CAND_0067018,51.59
CAND_0089207,51.59
CAND_0022200,51.59
CAND_0015145,51.59
CAND_0023299,51.58
CAND_0010337,51.58
CAND_0009668,51.58
CAND_0037695,51.58
CAND_0071917,51.58
CAND_0053333,51.58
CAND_0067843,51.58
CAND_0050885,51.58
CAND_0024824,51.58
CAND_0093228,51.58
CAND_0043518,51.58
CAND_0065105,51.58
CAND_0095866,51.58
CAND_0037404,51.58
CAND_0087361,51.58
CAND_0008115,51.58
CAND_0025798,51.58
CAND_0023956,51.58
CAND_0042354,51.58
CAND_0082302,51.58
CAND_0011421,51.58
CAND_0085508,51.58
CAND_0066258,51.58
CAND_0019714,51.58
CAND_0059991,51.58
CAND_0040704,51.58
CAND_0093736,51.58
CAND_0049853,51.58
CAND_0089308,51.58
CAND_0041884,51.58
CAND_0006196,51.58
CAND_0028279,51.58
CAND_0090214,51.58
CAND_0072783,51.58
CAND_0033788,51.58
CAND_0058666,51.58
CAND_0099706,51.58
CAND_0027658,51.58
CAND_0031770,51.57
CAND_0091116,51.57
CAND_0011224,51.57
CAND_0046359,51.57
CAND_0084822,51.57
CAND_0053594,51.57
CAND_0024865,51.57
CAND_0085544,51.57
CAND_0025558,51.57
CAND_0069004,51.57
CAND_0066367,51.57
CAND_0043107,51.57
CAND_0056849,51.57
CAND_0052364,51.57
CAND_0076427,51.57
CAND_0052577,51.57
CAND_0013805,51.57
CAND_0078297,51.57
CAND_0094351,51.57
CAND_0063255,51.57
CAND_0021002,51.57
CAND_0083895,51.57
CAND_0012000,51.57
CAND_0019659,51.57
CAND_0024802,51.57
CAND_0036722,51.57
CAND_0000284,51.57
CAND_0055373,51.57
CAND_0050200,51.57
CAND_0094291,51.57
CAND_0029404,51.56
CAND_0045565,51.56
CAND_0073794,51.56
CAND_0001632,51.56
CAND_0032280,51.56
CAND_0047680,51.56
CAND_0035035,51.56
CAND_0091262,51.56
CAND_0070047,51.56
CAND_0026719,51.56
CAND_0041394,51.56
CAND_0088004,51.56
CAND_0098483,51.56
CAND_0007162,51.56
CAND_0049417,51.56
CAND_0022458,51.56
CAND_0069243,51.56
CAND_0069128,51.56
CAND_0087933,51.56
CAND_0071604,51.56
CAND_0018374,51.56
CAND_0057504,51.56
CAND_0027363,51.56
CAND_0046428,51.56
CAND_0010136,51.56
CAND_0079002,51.56
CAND_0041223,51.56
CAND_0043815,51.56
CAND_0052259,51.56
CAND_0043644,51.56
CAND_0060689,51.56
CAND_0051114,51.56
CAND_0081793,51.56
CAND_0022866,51.56
CAND_0008572,51.56
CAND_0069364,51.56
CAND_0012203,51.56
CAND_0055223,51.56
CAND_0073963,51.56
CAND_0026215,51.56
CAND_0081195,51.56
CAND_0074297,51.56
CAND_0018250,51.55
CAND_0071603,51.55
CAND_0082368,51.55
CAND_0071949,51.55
CAND_0014140,51.55
CAND_0063974,51.55
CAND_0071983,51.55
CAND_0098061,51.55
CAND_0076893,51.55
CAND_0083185,51.55
CAND_0033393,51.55
CAND_0078427,51.55
CAND_0086786,51.55
CAND_0056377,51.55
CAND_0069177,51.55
CAND_0005945,51.55
CAND_0048487,51.55
CAND_0068060,51.55
CAND_0058236,51.55
CAND_0088693,51.55
CAND_0003381,51.55
CAND_0002509,51.55
CAND_0027164,51.55
CAND_0069933,51.55
CAND_0076353,51.55
CAND_0091084,51.55
CAND_0034972,51.55
CAND_0057832,51.55
CAND_0091985,51.55
CAND_0054073,51.55
CAND_0042712,51.54
CAND_0083777,51.54
CAND_0041442,51.54
CAND_0043544,51.54
CAND_0050228,51.54
CAND_0013627,51.54
CAND_0011039,51.54
CAND_0056136,51.54
CAND_0067728,51.54
CAND_0015626,51.54
CAND_0060493,51.54
CAND_0012394,51.54
CAND_0003896,51.54
CAND_0093887,51.54
CAND_0057749,51.54
CAND_0032170,51.54
CAND_0057896,51.54
CAND_0099106,51.54
CAND_0077320,51.54
CAND_0063727,51.54
CAND_0072394,51.54
CAND_0091198,51.54
CAND_0079424,51.54
CAND_0061262,51.54
CAND_0080862,51.54
CAND_0016783,51.54
CAND_0056430,51.54
CAND_0028038,51.54
CAND_0064948,51.54
CAND_0031585,51.54
CAND_0070723,51.54
CAND_0043505,51.54
CAND_0075019,51.54
CAND_0049377,51.54
CAND_0093273,51.54
CAND_0025033,51.53
CAND_0004407,51.53
CAND_0012901,51.53
CAND_0015755,51.53
CAND_0034672,51.53
CAND_0079014,51.53
CAND_0035717,51.53
CAND_0085011,51.53
CAND_0044944,51.53
CAND_0030040,51.53
CAND_0047315,51.53
CAND_0079787,51.53
CAND_0032927,51.53
CAND_0077882,51.53
CAND_0048447,51.53
CAND_0022849,51.53
CAND_0034542,51.53
CAND_0067178,51.53
CAND_0095525,51.53
CAND_0094493,51.53
CAND_0054860,51.53
CAND_0055133,51.53
CAND_0027127,51.53
CAND_0047486,51.53
CAND_0024134,51.53
CAND_0091241,51.52
CAND_0025785,51.52
CAND_0027582,51.52
CAND_0073155,51.52
CAND_0063552,51.52
CAND_0050379,51.52
CAND_0083000,51.52
CAND_0073830,51.52
CAND_0092927,51.52
CAND_0001760,51.52
CAND_0067722,51.52
CAND_0009414,51.52
CAND_0045136,51.52
CAND_0075725,51.52
CAND_0068949,51.52
CAND_0094058,51.52
CAND_0034483,51.52
CAND_0071307,51.52
CAND_0056835,51.52
CAND_0098467,51.52
CAND_0063762,51.52
CAND_0097306,51.52
CAND_0046325,51.52
CAND_0040720,51.52
CAND_0021843,51.52
CAND_0088452,51.52
CAND_0052456,51.52
CAND_0048614,51.52
CAND_0023100,51.52
CAND_0084377,51.52
CAND_0062809,51.52
CAND_0090045,51.52
CAND_0031970,51.52
CAND_0099167,51.51
CAND_0077458,51.51
CAND_0091901,51.51
CAND_0013118,51.51
CAND_0061138,51.51
CAND_0039856,51.51
CAND_0083043,51.51
CAND_0077942,51.51
CAND_0010007,51.51
CAND_0069992,51.51
CAND_0004642,51.51
CAND_0082085,51.51
CAND_0006043,51.51
CAND_0088908,51.51
CAND_0012064,51.51
CAND_0048792,51.51
CAND_0024598,51.51
CAND_0035858,51.51
CAND_0046188,51.51
CAND_0064344,51.51
CAND_0094096,51.51
CAND_0091510,51.51
CAND_0078465,51.51
CAND_0018699,51.51
CAND_0058326,51.51
CAND_0003604,51.51
CAND_0085814,51.51
CAND_0068257,51.51
CAND_0016475,51.51
CAND_0041051,51.51
CAND_0044105,51.51
CAND_0040585,51.51
CAND_0075701,51.51
CAND_0012116,51.51
CAND_0090817,51.5
CAND_0069904,51.5
CAND_0077207,51.5
CAND_0048762,51.5
CAND_0062683,51.5
CAND_0085768,51.5
CAND_0068006,51.5
CAND_0093025,51.5
CAND_0038091,51.5
CAND_0086069,51.5
CAND_0013553,51.5
CAND_0074140,51.5
CAND_0086485,51.5
CAND_0052761,51.5
CAND_0086357,51.5
CAND_0087825,51.5
CAND_0036367,51.5
CAND_0008165,51.5
CAND_0059819,51.5
CAND_0086989,51.5
CAND_0087833,51.5
CAND_0094692,51.5
CAND_0049232,51.5
CAND_0065157,51.5
CAND_0089705,51.5
CAND_0057468,51.5
CAND_0004935,51.5
CAND_0009643,51.5
CAND_0078936,51.5
CAND_0060568,51.5
CAND_0000439,51.5
CAND_0079371,51.5
CAND_0084444,51.5
CAND_0075370,51.5
CAND_0077118,51.5
CAND_0035629,51.5
CAND_0037013,51.49
CAND_0086549,51.49
CAND_0082097,51.49
CAND_0016694,51.49
CAND_0047748,51.49
CAND_0078097,51.49
CAND_0017218,51.49
CAND_0046726,51.49
CAND_0037408,51.49
CAND_0070298,51.49
CAND_0096018,51.49
CAND_0018213,51.49
CAND_0025465,51.49
CAND_0020097,51.49
CAND_0082669,51.49
CAND_0043665,51.49
CAND_0025583,51.49
CAND_0024422,51.49
CAND_0069619,51.49
CAND_0007007,51.49
CAND_0074564,51.49
CAND_0055169,51.49
CAND_0039910,51.49
CAND_0044577,51.49
CAND_0004734,51.49
CAND_0043933,51.49
CAND_0053497,51.49
CAND_0054066,51.49
CAND_0014300,51.49
CAND_0014545,51.49
CAND_0094103,51.49
CAND_0068127,51.49
CAND_0045355,51.49
CAND_0016888,51.49
CAND_0094381,51.49
CAND_0051481,51.49
CAND_0081090,51.49
CAND_0089030,51.49
CAND_0075099,51.49
CAND_0003345,51.49
CAND_0039684,51.48
CAND_0085331,51.48
CAND_0097918,51.48
CAND_0014871,51.48
CAND_0071471,51.48
CAND_0082034,51.48
CAND_0029259,51.48
CAND_0054618,51.48
CAND_0059879,51.48
CAND_0030650,51.48
CAND_0096889,51.48
CAND_0094986,51.48
CAND_0032712,51.48
CAND_0043260,51.48
CAND_0024653,51.48
CAND_0066030,51.48
CAND_0009579,51.48
CAND_0065353,51.48
CAND_0051618,51.48
CAND_0095658,51.48
CAND_0068790,51.48
CAND_0094993,51.48
CAND_0019696,51.48
CAND_0009441,51.48
CAND_0019561,51.48
CAND_0021985,51.48
CAND_0013039,51.48
CAND_0031638,51.48
CAND_0024559,51.48
CAND_0038608,51.48
CAND_0004568,51.48
CAND_0013216,51.48
CAND_0009943,51.48
CAND_0091910,51.48
CAND_0084647,51.48
CAND_0027325,51.48
CAND_0011033,51.48
CAND_0056117,51.48
CAND_0000400,51.48
CAND_0084229,51.48
CAND_0013169,51.48
CAND_0004544,51.48
CAND_0077426,51.48
CAND_0014628,51.48
CAND_0057111,51.48
CAND_0046913,51.48
CAND_0010728,51.47
CAND_0063726,51.47
CAND_0077356,51.47
CAND_0085658,51.47
CAND_0021262,51.47
CAND_0020638,51.47
CAND_0045923,51.47
CAND_0092656,51.47
CAND_0061989,51.47
CAND_0040636,51.47
CAND_0041196,51.47
CAND_0049109,51.47
CAND_0006650,51.47
CAND_0071955,51.47
CAND_0034683,51.47
CAND_0094434,51.47
CAND_0025439,51.47
CAND_0016418,51.47
CAND_0095665,51.47
CAND_0078568,51.47
CAND_0096296,51.47
CAND_0019021,51.47
CAND_0081215,51.47
CAND_0011982,51.47
CAND_0001833,51.47
CAND_0000146,51.47
CAND_0071367,51.47
CAND_0086623,51.47
CAND_0086504,51.47
CAND_0026017,51.47
CAND_0070397,51.47
CAND_0035435,51.46
CAND_0004048,51.46
CAND_0028468,51.46
CAND_0020758,51.46
CAND_0091092,51.46
CAND_0005553,51.46
CAND_0050916,51.46
CAND_0037703,51.46
CAND_0013116,51.46
CAND_0054574,51.46
CAND_0097576,51.46
CAND_0037012,51.46
CAND_0011546,51.46
CAND_0074547,51.46
CAND_0070422,51.46
CAND_0087166,51.46
CAND_0085428,51.46
CAND_0073885,51.46
CAND_0039877,51.46
CAND_0031440,51.46
CAND_0022044,51.46
CAND_0080779,51.46
CAND_0002973,51.46
CAND_0088598,51.46
CAND_0018244,51.46
CAND_0002786,51.46
CAND_0012053,51.46
CAND_0079009,51.46
CAND_0061324,51.46
CAND_0053732,51.46
CAND_0059298,51.46
CAND_0084059,51.46
CAND_0067210,51.46
CAND_0092672,51.46
CAND_0009071,51.46
CAND_0099954,51.46
CAND_0070640,51.46
CAND_0097336,51.46
CAND_0056793,51.46
CAND_0014430,51.46
CAND_0099576,51.46
CAND_0029560,51.45
CAND_0034349,51.45
CAND_0071316,51.45
CAND_0042396,51.45
CAND_0074025,51.45
CAND_0099696,51.45
CAND_0042002,51.45
CAND_0091602,51.45
CAND_0090763,51.45
CAND_0077992,51.45
CAND_0030449,51.45
CAND_0019371,51.45
CAND_0064698,51.45
CAND_0007739,51.45
CAND_0054331,51.45
CAND_0069765,51.45
CAND_0088611,51.45
CAND_0086198,51.45
CAND_0008962,51.45
CAND_0035487,51.45
CAND_0050091,51.45
CAND_0084607,51.45
CAND_0049698,51.45
CAND_0046854,51.45
CAND_0087570,51.45
CAND_0070561,51.45
CAND_0081723,51.45
CAND_0027044,51.45
CAND_0015997,51.45
CAND_0068539,51.45
CAND_0020370,51.45
CAND_0060432,51.45
CAND_0006477,51.45
CAND_0002643,51.45
CAND_0090141,51.45
CAND_0085502,51.44
CAND_0008449,51.44
CAND_0047579,51.44
CAND_0027731,51.44
CAND_0078175,51.44
CAND_0086646,51.44
CAND_0086420,51.44
CAND_0000952,51.44
CAND_0039327,51.44
CAND_0080531,51.44
CAND_0025248,51.44
CAND_0091032,51.44
CAND_0080572,51.44
CAND_0028619,51.44
CAND_0063281,51.44
CAND_0007816,51.44
CAND_0030025,51.44
CAND_0010412,51.44
CAND_0089074,51.44
CAND_0019864,51.44
CAND_0037348,51.44
CAND_0009445,51.44
CAND_0082871,51.44
CAND_0029741,51.44
CAND_0038165,51.44
CAND_0060621,51.44
CAND_0066231,51.44
CAND_0074894,51.44
CAND_0023755,51.44
CAND_0027287,51.44
CAND_0082803,51.44
CAND_0015663,51.44
CAND_0060859,51.44
CAND_0028403,51.44
CAND_0010370,51.44
CAND_0008841,51.43
CAND_0005734,51.43
CAND_0004813,51.43
CAND_0039160,51.43
CAND_0026012,51.43
CAND_0062468,51.43
CAND_0041782,51.43
CAND_0058212,51.43
CAND_0001900,51.43
CAND_0087572,51.43
CAND_0053397,51.43
CAND_0060376,51.43
CAND_0089077,51.43
CAND_0081806,51.43
CAND_0019887,51.43
CAND_0092518,51.43
CAND_0079735,51.43
CAND_0038296,51.43
CAND_0034324,51.43
CAND_0066564,51.43
CAND_0093940,51.43
CAND_0015404,51.43
CAND_0004290,51.43
CAND_0061048,51.43
CAND_0067930,51.43
CAND_0043093,51.43
CAND_0055275,51.43
CAND_0094910,51.43
CAND_0051749,51.43
CAND_0053285,51.43
CAND_0045130,51.42
CAND_0099173,51.42
CAND_0000635,51.42
CAND_0086259,51.42
CAND_0038496,51.42
CAND_0012542,51.42
CAND_0050438,51.42
CAND_0072400,51.42
CAND_0067316,51.42
CAND_0046113,51.42
CAND_0050190,51.42
CAND_0083748,51.42
CAND_0031070,51.42
CAND_0066110,51.42
CAND_0021946,51.42
CAND_0051204,51.42
CAND_0065440,51.42
CAND_0003006,51.42
CAND_0068280,51.42
CAND_0051415,51.42
CAND_0012386,51.42
CAND_0052086,51.42
CAND_0088517,51.42
CAND_0030688,51.42
CAND_0083667,51.42
CAND_0064538,51.42
CAND_0033061,51.42
CAND_0088039,51.42
CAND_0016439,51.42
CAND_0048559,51.42
CAND_0030168,51.42
CAND_0022703,51.42
CAND_0064077,51.42
CAND_0097249,51.42
CAND_0001956,51.42
CAND_0043432,51.42
CAND_0070882,51.42
CAND_0063156,51.41
CAND_0000881,51.41
CAND_0038991,51.41
CAND_0042480,51.41
CAND_0073016,51.41
CAND_0037098,51.41
CAND_0064006,51.41
CAND_0024409,51.41
CAND_0062177,51.41
CAND_0062451,51.41
CAND_0083117,51.41
CAND_0065213,51.41
CAND_0002512,51.41
CAND_0014946,51.41
CAND_0014947,51.41
CAND_0079738,51.41
CAND_0031806,51.41
CAND_0053837,51.41
CAND_0017010,51.41
CAND_0062027,51.41
CAND_0039749,51.41
CAND_0002890,51.41
CAND_0054008,51.41
CAND_0060454,51.41
CAND_0019697,51.41
CAND_0073775,51.41
CAND_0059138,51.41
CAND_0047309,51.41
CAND_0027671,51.41
CAND_0077088,51.41
CAND_0068947,51.41
CAND_0045300,51.41
CAND_0038251,51.41
CAND_0005759,51.41
CAND_0080023,51.41
CAND_0091205,51.41
CAND_0043779,51.41
CAND_0015909,51.41
CAND_0075103,51.41
CAND_0090169,51.41
CAND_0006411,51.41
CAND_0059568,51.41
CAND_0012122,51.41
CAND_0047747,51.4
CAND_0062760,51.4
CAND_0083335,51.4
CAND_0077694,51.4
CAND_0065082,51.4
CAND_0078300,51.4
CAND_0002083,51.4
CAND_0076602,51.4
CAND_0053707,51.4
CAND_0094967,51.4
CAND_0095013,51.4
CAND_0078702,51.4
CAND_0043377,51.4
CAND_0025098,51.4
CAND_0050749,51.4
CAND_0093093,51.4
CAND_0084469,51.4
CAND_0067536,51.4
CAND_0058836,51.4
CAND_0057714,51.4
CAND_0015421,51.4
CAND_0029734,51.4
CAND_0045977,51.4
CAND_0083824,51.4
CAND_0003482,51.4
CAND_0010935,51.4
CAND_0013444,51.4
CAND_0006053,51.4
CAND_0060426,51.4
CAND_0089262,51.4
CAND_0006545,51.4
CAND_0020275,51.4
CAND_0005902,51.4
CAND_0005909,51.4
CAND_0085110,51.4
CAND_0069516,51.4
CAND_0016443,51.4
CAND_0011872,51.4
CAND_0060085,51.4
CAND_0045790,51.4
CAND_0070888,51.4
CAND_0046195,51.4
CAND_0058215,51.4
CAND_0047263,51.4
CAND_0005807,51.39
CAND_0015730,51.39
CAND_0053443,51.39
CAND_0006247,51.39
CAND_0070794,51.39
CAND_0001922,51.39
CAND_0064434,51.39
CAND_0051617,51.39
CAND_0028186,51.39
CAND_0004283,51.39
CAND_0053401,51.39
CAND_0081774,51.39
CAND_0053715,51.39
CAND_0026301,51.39
CAND_0089707,51.39
CAND_0089562,51.39
CAND_0079508,51.39
CAND_0015540,51.39
CAND_0068521,51.39
CAND_0071135,51.39
CAND_0086109,51.39
CAND_0078529,51.39
CAND_0019449,51.39
CAND_0026739,51.39
CAND_0063393,51.39
CAND_0083211,51.39
CAND_0016258,51.39
CAND_0010800,51.39
CAND_0076212,51.39
CAND_0041151,51.39
CAND_0073702,51.39
CAND_0022711,51.39
CAND_0065978,51.39
CAND_0040388,51.38
CAND_0045113,51.38
CAND_0050952,51.38
CAND_0042415,51.38
CAND_0000582,51.38
CAND_0040939,51.38
CAND_0042303,51.38
CAND_0010727,51.38
CAND_0054630,51.38
CAND_0086150,51.38
CAND_0011490,51.38
CAND_0006022,51.38
CAND_0082709,51.38
CAND_0030311,51.38
CAND_0063734,51.38
CAND_0035425,51.38
CAND_0009816,51.38
CAND_0091244,51.38
CAND_0011151,51.38
CAND_0021611,51.38
CAND_0079274,51.38
CAND_0014817,51.38
CAND_0087685,51.38
CAND_0065351,51.38
CAND_0048139,51.38
CAND_0096664,51.38
CAND_0097241,51.38
CAND_0034514,51.38
CAND_0051937,51.38
CAND_0065112,51.38
CAND_0087924,51.38
CAND_0025726,51.38
CAND_0086208,51.38
CAND_0030851,51.38
CAND_0057612,51.38
CAND_0006780,51.38
CAND_0092688,51.38
CAND_0013513,51.38
CAND_0066056,51.38
CAND_0094014,51.38
CAND_0051272,51.38
CAND_0042525,51.38
CAND_0024828,51.38
CAND_0021609,51.38
CAND_0040222,51.38
CAND_0084616,51.38
CAND_0091680,51.38
CAND_0031784,51.38
CAND_0042999,51.38
CAND_0080396,51.37
CAND_0062992,51.37
CAND_0023018,51.37
